timestamp: 394572822465875, price: 990.612, quantity: 199, buyer_order_id: 408, seller_order_id: 406
timestamp: 394572822474958, price: 996.822, quantity: 237, buyer_order_id: 408, seller_order_id: 397
timestamp: 394572877701833, price: 996.822, quantity: 20, buyer_order_id: 409, seller_order_id: 397
timestamp: 394572877712875, price: 1001.13, quantity: 321, buyer_order_id: 409, seller_order_id: 404
timestamp: 394572932304541, price: 1001.13, quantity: 156, buyer_order_id: 410, seller_order_id: 404
timestamp: 394573096649625, price: 1003.55, quantity: 462, buyer_order_id: 412, seller_order_id: 413
timestamp: 394573313230666, price: 996.49, quantity: 606, buyer_order_id: 417, seller_order_id: 415
timestamp: 394573366794833, price: 996.49, quantity: 153, buyer_order_id: 418, seller_order_id: 415
timestamp: 394573422000541, price: 1002.92, quantity: 137, buyer_order_id: 419, seller_order_id: 414
timestamp: 394573472802416, price: 1002.92, quantity: 181, buyer_order_id: 420, seller_order_id: 414
